Water Use,Power Use,Date,Zip,M_dist,Month,Year,ZPOP,ZAREA,ZAREALAND,Nreturns,AGI,SW,EIC,AWND,CLDD,HTDD,PRCP,TAVG
7.42,285,2013-01-01,90012,0.3490470490095104,1,2013,31103,8528623,8375660,9930,450002,362249.0,5451.0,2.5,2.5,149.2,33.0,13.6
11.14,581,2013-01-01,91342,0.3204131312963065,1,2013,91725,143422182,142711370,39080,1708788,1401262.0,23828.0,2.5,2.5,149.2,33.0,13.6
13.58,552,2013-01-01,90046,0.30163174440915125,1,2013,48581,14974008,14970999,27380,2252457,1563721.0,2692.0,2.5,2.5,149.2,33.0,13.6
7.04,396,2013-01-01,90094,0.35197201909849357,1,2013,5464,1582611,1582611,2830,386799,285131.0,260.0,2.5,2.5,149.2,33.0,13.6
8.57,524,2013-01-01,91042,0.3401951658454823,1,2013,27585,129350937,129196196,12160,639610,486695.0,4727.0,2.5,2.5,149.2,33.0,13.6
40.67,713,2013-01-01,90212,0.09311216622348062,1,2013,11555,2474163,2474163,7820,2420093,1184440.0,968.0,2.5,2.5,149.2,33.0,13.6
12.12,403,2013-01-01,90027,0.312869787382613,1,2013,45151,21671926,21402832,23540,1653447,1142329.0,5732.0,2.5,2.5,149.2,33.0,13.6
13.1,573,2013-01-01,91304,0.30532644346891946,1,2013,50231,24409414,24360147,22520,1303485,948297.0,10420.0,2.5,2.5,149.2,33.0,13.6
9.08,402,2013-01-01,90247,0.3362695480944785,1,2013,47487,9734119,9723269,22250,856634,695720.0,13827.0,2.5,2.5,149.2,33.0,13.6
0.0,899,2013-01-01,91205,0.4061609386417613,1,2013,37810,4898344,4897491,15840,607931,501360.0,9751.0,2.5,2.5,149.2,33.0,13.6
8.8,524,2013-01-01,90056,0.3384247892126767,1,2013,7827,4090954,4090954,4540,388684,232832.0,1167.0,2.5,2.5,149.2,33.0,13.6
7.99,406,2013-01-01,90016,0.34465959387603556,1,2013,47596,9402209,9393921,21730,787432,632924.0,16289.0,2.5,2.5,149.2,33.0,13.6
9.24,387,2013-01-01,90034,0.3350379817412224,1,2013,57964,8085207,8062311,29950,1791806,1382134.0,7453.0,2.5,2.5,149.2,33.0,13.6
21.57,881,2013-01-01,90049,0.24013039964342553,1,2013,35482,38906432,38905061,18350,5820345,2285625.0,760.0,2.5,2.5,149.2,33.0,13.6
9.68,345,2013-01-01,90003,0.33165117426976826,1,2013,66266,9198045,9197642,26180,612733,518846.0,36094.0,2.5,2.5,149.2,33.0,13.6
10.31,295,2013-01-01,90006,0.3268018817538224,1,2013,59185,4972248,4972248,22630,563530,466220.0,18122.0,2.5,2.5,149.2,33.0,13.6
7.7,458,2013-01-01,90065,0.34689180789131224,1,2013,45527,13674178,13671567,20810,1063625,823682.0,10473.0,2.5,2.5,149.2,33.0,13.6
15.62,677,2013-01-01,91326,0.2859292734051362,1,2013,33708,21152755,21131468,16000,1567946,1042606.0,2439.0,2.5,2.5,149.2,33.0,13.6
15.73,573,2013-01-01,91324,0.28508257153727257,1,2013,27669,11437330,11373551,12570,786535,521334.0,5182.0,2.5,2.5,149.2,33.0,13.6
9.77,352,2013-01-01,90037,0.3309584181960617,1,2013,62276,7351184,7351184,23520,552345,469313.0,28039.0,2.5,2.5,149.2,33.0,13.6
9.03,379,2013-01-01,90001,0.33665441257987105,1,2013,57110,9071361,9071361,20970,527457,456544.0,25093.0,2.5,2.5,149.2,33.0,13.6
8.62,326,2013-01-01,90063,0.3398103013600898,1,2013,55758,8476100,8476100,20440,580702,506826.0,18451.0,2.5,2.5,149.2,33.0,13.6
14.67,806,2013-01-01,91302,0.29324169862759414,1,2013,25709,69273356,69143126,11850,2798030,1260161.0,1394.0,2.5,2.5,149.2,33.0,13.6
11.22,406,2013-01-01,91402,0.31979734811967847,1,2013,69817,9730355,9652884,27480,845786,720987.0,23311.0,2.5,2.5,149.2,33.0,13.6
11.9,703,2013-01-01,91307,0.3145631911183401,1,2013,24474,20860392,20836532,11510,1113785,712937.0,2014.0,2.5,2.5,149.2,33.0,13.6
7.25,437,2013-01-01,90010,0.35035558825984503,1,2013,3800,1184445,1184445,2210,314333,142280.0,523.0,2.5,2.5,149.2,33.0,13.6
10.91,541,2013-01-01,91306,0.3221835079291121,1,2013,45061,10781255,10718165,20650,922503,743327.0,10702.0,2.5,2.5,149.2,33.0,13.6
16.47,1100,2013-01-01,90402,0.2793865771534632,1,2013,12250,5516813,5189913,5510,2270015,881141.0,251.0,2.5,2.5,149.2,33.0,13.6
10.73,419,2013-01-01,91411,0.32356902007652516,1,2013,24628,5289571,5289571,10310,491995,381732.0,5592.0,2.5,2.5,149.2,33.0,13.6
8.41,380,2013-01-01,90044,0.3414267321987384,1,2013,89779,13303825,13303825,35790,918792,761410.0,46370.0,2.5,2.5,149.2,33.0,13.6
13.16,857,2013-01-01,91364,0.30486460608644844,1,2013,25851,19680220,19665436,13110,1900913,1137033.0,2188.0,2.5,2.5,149.2,33.0,13.6
0.0,0,2013-01-01,90502,0.4061609386417613,1,2013,18010,5821657,5788343,8420,463308,372577.0,2929.0,2.5,2.5,149.2,33.0,13.6
9.32,373,2013-01-01,90744,0.3344221985645944,1,2013,53815,24557568,21593280,21550,723299,622255.0,18109.0,2.5,2.5,149.2,33.0,13.6
0.0,303,2013-01-01,90040,0.4061609386417613,1,2013,12520,14457577,14454795,5470,226042,165235.0,3915.0,2.5,2.5,149.2,33.0,13.6
10.27,399,2013-01-01,91303,0.3271097733421365,1,2013,26855,5644978,5603372,12190,461747,384182.0,7577.0,2.5,2.5,149.2,33.0,13.6
10.16,584,2013-01-01,90064,0.32795647521,1,2013,25403,10363493,10360459,14540,2637590,1327086.0,2320.0,2.5,2.5,149.2,33.0,13.6
10.13,656,2013-01-01,91040,0.32818739390123547,1,2013,20372,21257816,21244063,9670,620334,450860.0,2714.0,2.5,2.5,149.2,33.0,13.6
10.21,456,2013-01-01,91606,0.32757161072460744,1,2013,44958,8656643,8631179,19750,704092,576805.0,12509.0,2.5,2.5,149.2,33.0,13.6
21.95,417,2013-01-01,90021,0.23720542955444235,1,2013,3951,5435244,5362540,1400,103054,56945.0,542.0,2.5,2.5,149.2,33.0,13.6
0.0,536,2013-01-01,90403,0.4061609386417613,1,2013,24525,3944526,3697303,14470,1742634,1124739.0,1139.0,2.5,2.5,149.2,33.0,13.6
9.79,513,2013-01-01,90732,0.3308044724019047,1,2013,21115,9860855,8903149,10200,863313,562671.0,1651.0,2.5,2.5,149.2,33.0,13.6
8.26,388,2013-01-01,90032,0.34258132565491595,1,2013,45786,12375736,12347050,19250,698457,588670.0,13346.0,2.5,2.5,149.2,33.0,13.6
24.85,364,2013-01-01,90020,0.21488328940167584,1,2013,38967,2927480,2927480,17000,967674,610167.0,8524.0,2.5,2.5,149.2,33.0,13.6
7.0,466,2013-01-01,90275,0.35227991068680764,1,2013,41804,43402847,35004660,19010,2821700,1539676.0,1808.0,2.5,2.5,149.2,33.0,13.6
10.65,467,2013-01-01,91406,0.32418480325315324,1,2013,51558,21102152,21061927,23460,1064930,810336.0,13991.0,2.5,2.5,149.2,33.0,13.6
13.69,625,2013-01-01,91403,0.30078504254128763,1,2013,23484,9443615,9404990,13360,1762657,1098222.0,1748.0,2.5,2.5,149.2,33.0,13.6
9.42,280,2013-01-01,90058,0.33365246959380934,1,2013,3223,15633185,15042486,1460,94464,50329.0,1697.0,2.5,2.5,149.2,33.0,13.6
6.5,440,2013-01-01,90405,0.35612855554073286,1,2013,27186,7310832,6854633,15130,1857691,1157495.0,1952.0,2.5,2.5,149.2,33.0,13.6
10.3,417,2013-01-01,91505,0.32687885465090094,1,2013,30778,13062729,13054296,16660,1208801,930995.0,2903.0,2.5,2.5,149.2,33.0,13.6
8.99,402,2013-01-01,90025,0.33696230416818507,1,2013,42147,6659051,6655173,25110,3949010,2304122.0,2498.0,2.5,2.5,149.2,33.0,13.6
9.52,398,2013-01-01,90019,0.3328827406230243,1,2013,64458,10080662,10070053,28700,1273919,979247.0,15319.0,2.5,2.5,149.2,33.0,13.6
14.29,674,2013-01-01,91367,0.2961666687165773,1,2013,39499,19304376,19272057,20270,1870437,1207437.0,3465.0,2.5,2.5,149.2,33.0,13.6
8.22,489,2013-01-01,90041,0.34288921724322996,1,2013,27425,9383338,9352825,12770,786548,594867.0,3374.0,2.5,2.5,149.2,33.0,13.6
9.96,478,2013-01-01,90048,0.3294959331515701,1,2013,21397,4882696,4882696,12630,1459566,858117.0,940.0,2.5,2.5,149.2,33.0,13.6
8.18,288,2013-01-01,90038,0.343197108831544,1,2013,28917,4060536,4057211,12950,458736,383668.0,6926.0,2.5,2.5,149.2,33.0,13.6
8.14,0,2013-01-01,90305,0.343505000419858,1,2013,14853,6023139,6006924,8050,396331,290306.0,4377.0,2.5,2.5,149.2,33.0,13.6
12.17,387,2013-01-01,90036,0.3124849228972204,1,2013,36865,6401943,6398643,18880,1862216,1150471.0,2458.0,2.5,2.5,149.2,33.0,13.6
10.46,330,2013-01-01,90011,0.32564728829764483,1,2013,103892,11100953,11100424,36670,857731,746856.0,41698.0,2.5,2.5,149.2,33.0,13.6
7.84,418,2013-01-01,90008,0.34581418733221314,1,2013,32327,9581974,9513430,14710,662036,473516.0,11786.0,2.5,2.5,149.2,33.0,13.6
8.92,261,2013-01-01,90057,0.3375011144477346,1,2013,44998,2327917,2293706,14820,375733,320618.0,10710.0,2.5,2.5,149.2,33.0,13.6
17.91,688,2013-01-01,91316,0.26830247997415846,1,2013,26898,13661450,12968532,13590,1508331,867364.0,3076.0,2.5,2.5,149.2,33.0,13.6
18.76,604,2013-01-01,90024,0.26175978372248543,1,2013,47452,7608226,7608226,14690,4327544,2164060.0,1058.0,2.5,2.5,149.2,33.0,13.6
19.98,813,2013-01-01,91356,0.25236909027890786,1,2013,29458,18996187,18996187,13800,1569058,880299.0,3915.0,2.5,2.5,149.2,33.0,13.6
8.16,467,2013-01-01,90039,0.34335105462570104,1,2013,28514,10278733,9764431,15050,1012872,739099.0,3895.0,2.5,2.5,149.2,33.0,13.6
9.92,369,2013-01-01,90059,0.32980382473988407,1,2013,40952,8624370,8581870,15930,412453,350006.0,23034.0,2.5,2.5,149.2,33.0,13.6
9.48,357,2013-01-01,90023,0.33319063221133827,1,2013,45903,11030884,10941450,17480,481861,411810.0,16544.0,2.5,2.5,149.2,33.0,13.6
9.86,388,2013-01-01,90002,0.33026566212235514,1,2013,51223,7930685,7930685,18960,462823,396088.0,27858.0,2.5,2.5,149.2,33.0,13.6
13.33,685,2013-01-01,91604,0.30355606683611386,1,2013,29034,13534045,13343410,15860,1879529,1192415.0,1598.0,2.5,2.5,149.2,33.0,13.6
14.06,386,2013-01-01,90004,0.2979370453493829,1,2013,62180,7894533,7894533,27360,1617768,1029281.0,14936.0,2.5,2.5,149.2,33.0,13.6
8.95,384,2013-01-01,90710,0.3372701957564991,1,2013,25457,6108785,6106901,11780,583390,450291.0,6507.0,2.5,2.5,149.2,33.0,13.6
7.31,463,2013-01-01,90047,0.34989375087737395,1,2013,48606,12252335,12251863,23380,818970,644533.0,20510.0,2.5,2.5,149.2,33.0,13.6
11.25,586,2013-01-01,91345,0.31956642942844293,1,2013,18496,8429521,8396240,8500,370456,301699.0,4185.0,2.5,2.5,149.2,33.0,13.6
13.96,668,2013-01-01,91344,0.298706774320168,1,2013,51747,43401915,42511968,24250,1654137,1188262.0,7051.0,2.5,2.5,149.2,33.0,13.6
19.43,1093,2013-01-01,90069,0.2566025996182257,1,2013,20483,5475785,5475785,13930,1968937,1171111.0,833.0,2.5,2.5,149.2,33.0,13.6
0.0,323,2013-01-01,91105,0.4061609386417613,1,2013,11254,9620106,9566884,6370,1218854,582973.0,505.0,2.5,2.5,149.2,33.0,13.6
12.61,510,2013-01-01,91343,0.3090981154257662,1,2013,60254,15344725,15310097,24940,1108447,874595.0,15855.0,2.5,2.5,149.2,33.0,13.6
7.7,409,2013-01-01,90042,0.34689180789131224,1,2013,62430,12111674,12027396,26760,1155619,942770.0,15365.0,2.5,2.5,149.2,33.0,13.6
8.51,427,2013-01-01,90066,0.34065700322795334,1,2013,55277,12890748,12746971,28130,2176462,1541575.0,5260.0,2.5,2.5,149.2,33.0,13.6
13.03,613,2013-01-01,91423,0.305865253748469,1,2013,30991,11361296,11299941,16650,1735091,1124442.0,2549.0,2.5,2.5,149.2,33.0,13.6
8.41,335,2013-01-01,90026,0.3414267321987384,1,2013,67869,11163835,10942889,31140,1376117,1088029.0,14628.0,2.5,2.5,149.2,33.0,13.6
17.71,344,2013-01-01,90005,0.2698419379157286,1,2013,37681,2807559,2807559,15430,707020,454410.0,8192.0,2.5,2.5,149.2,33.0,13.6
0.0,0,2013-01-01,91210,0.4061609386417613,1,2013,328,113997,113997,200,25581,18243.0,0.0,2.5,2.5,149.2,33.0,13.6
8.54,393,2013-01-01,90018,0.34042608453671785,1,2013,49310,7500313,7500313,21220,656209,536006.0,18878.0,2.5,2.5,149.2,33.0,13.6
9.53,417,2013-01-01,91601,0.3328057677259458,1,2013,37180,6865017,6864519,19120,803757,670457.0,7092.0,2.5,2.5,149.2,33.0,13.6
0.0,417,2013-01-01,90022,0.4061609386417613,1,2013,67179,11357617,11346604,26680,761847,658562.0,23597.0,2.5,2.5,149.2,33.0,13.6
0.0,0,2013-01-01,91355,0.4061609386417613,1,2013,32605,40487220,40079320,15460,1330217,978236.0,2511.0,2.5,2.5,149.2,33.0,13.6
7.53,428,2013-01-01,90043,0.3482003471416468,1,2013,44789,10708405,10705820,20770,894776,666233.0,15897.0,2.5,2.5,149.2,33.0,13.6
0.0,322,2013-01-01,90014,0.4061609386417613,1,2013,7005,733437,733437,3620,225554,174480.0,687.0,2.5,2.5,149.2,33.0,13.6
9.63,432,2013-01-01,90717,0.33203603875516075,1,2013,21318,5128003,5128003,10190,561449,431350.0,3608.0,2.5,2.5,149.2,33.0,13.6
11.43,514,2013-01-01,91401,0.3181809172810298,1,2013,39285,8968205,8943621,17660,976666,682165.0,9435.0,2.5,2.5,149.2,33.0,13.6
8.7,440,2013-01-01,90062,0.3391945181834617,1,2013,32821,5008337,5008337,13800,391339,327182.0,13734.0,2.5,2.5,149.2,33.0,13.6
8.69,300,2013-01-01,90033,0.3392714910805403,1,2013,48852,8535582,8461294,16930,444025,378809.0,17000.0,2.5,2.5,149.2,33.0,13.6
10.85,418,2013-01-01,91405,0.3226453453115831,1,2013,51145,8587857,8570051,21730,732426,585385.0,17513.0,2.5,2.5,149.2,33.0,13.6
8.02,367,2013-01-01,90031,0.34442867518480014,1,2013,39316,9148978,8945994,16180,525488,436454.0,13610.0,2.5,2.5,149.2,33.0,13.6
10.37,312,2013-01-01,90007,0.3263400443713514,1,2013,40920,6387018,6387018,11710,311779,264552.0,9965.0,2.5,2.5,149.2,33.0,13.6
10.48,220,2013-01-01,90017,0.32549334250348777,1,2013,23768,1881077,1881077,8460,499351,300886.0,5393.0,2.5,2.5,149.2,33.0,13.6
9.19,352,2013-01-01,90501,0.335422846226615,1,2013,43180,14667670,14565670,19800,1119134,867427.0,9128.0,2.5,2.5,149.2,33.0,13.6
8.23,382,2013-01-01,90731,0.34281224434615143,1,2013,59662,40481090,23803092,25660,1275186,1003682.0,14959.0,2.5,2.5,149.2,33.0,13.6
10.43,514,2013-01-01,90293,0.3258782069888803,1,2013,12132,11404980,7420242,7090,703489,504556.0,471.0,2.5,2.5,149.2,33.0,13.6
7.46,421,2013-01-01,90291,0.3487391574211964,1,2013,28341,7335173,6462163,14570,1490793,973876.0,2148.0,2.5,2.5,149.2,33.0,13.6
15.78,687,2013-01-01,91311,0.28469770705188,1,2013,36557,85493419,83081236,18120,1425854,945507.0,4559.0,2.5,2.5,149.2,33.0,13.6
11.48,707,2013-01-01,91214,0.3177960527956373,1,2013,30356,19598833,19546295,13970,1153370,837917.0,3086.0,2.5,2.5,149.2,33.0,13.6
10.38,491,2013-01-01,91504,0.32626307147427286,1,2013,24939,12812967,12783282,12300,875627,619009.0,3646.0,2.5,2.5,149.2,33.0,13.6
9.55,269,2013-01-01,90015,0.3326518219317888,1,2013,18986,4430188,4430188,7440,436491,294221.0,4754.0,2.5,2.5,149.2,33.0,13.6
8.69,291,2013-01-01,90028,0.3392714910805403,1,2013,28714,3947880,3947880,15070,606822,468410.0,4578.0,2.5,2.5,149.2,33.0,13.6
22.13,1121,2013-01-01,91436,0.23581991740702926,1,2013,14372,14891780,14751608,9200,3627741,1786387.0,542.0,2.5,2.5,149.2,33.0,13.6
24.93,1652,2013-01-01,90077,0.2142675062250478,1,2013,9377,19335985,18985951,4110,1649394,591276.0,227.0,2.5,2.5,149.2,33.0,13.6
6.05,271,2013-01-01,90232,0.3595923359092656,1,2013,15149,5490049,5454835,8440,662172,475160.0,1649.0,2.5,2.5,149.2,33.0,13.6
10.15,332,2013-05-01,90230,0.3280334481070785,5,2013,31766,11785759,11672688,15710,1184440,837020.0,4291.0,3.5,31.3,5.0,10.0,19.2
28.23,932,2013-05-01,90272,0.1888664501891411,5,2013,22986,60557886,59133992,10540,4329448,1778867.0,506.0,3.5,31.3,5.0,10.0,19.2
20.26,471,2013-05-01,91607,0.25021384916070966,5,2013,27927,6376445,6318261,14820,982009,703613.0,3661.0,3.5,31.3,5.0,10.0,19.2
4.29,345,2013-05-01,90013,0.3731395657950825,5,2013,11772,1773762,1737681,4490,247312,203661.0,1033.0,3.5,31.3,5.0,10.0,19.2
11.1,299,2013-05-01,90061,0.3207210228846205,5,2013,26872,6896569,6895207,11300,311854,255710.0,13750.0,3.5,31.3,5.0,10.0,19.2
16.48,493,2013-05-01,91352,0.2793096042563847,5,2013,47807,30813290,30221660,20250,793518,606308.0,14658.0,3.5,31.3,5.0,10.0,19.2
22.98,487,2013-05-01,91602,0.22927722115535631,5,2013,17473,5370807,5302419,10800,925502,656251.0,1248.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,91350,0.4061609386417613,5,2013,33348,43948937,43886336,16040,1241049,1018682.0,2765.0,3.5,31.3,5.0,10.0,19.2
17.85,528,2013-05-01,90068,0.2687643173566295,5,2013,22286,20202252,19731266,11940,1365793,861870.0,923.0,3.5,31.3,5.0,10.0,19.2
0.0,686,2013-05-01,90067,0.4061609386417613,5,2013,2424,849895,849895,3190,2588947,1006151.0,83.0,3.5,31.3,5.0,10.0,19.2
13.06,410,2013-05-01,90045,0.3056343350572335,5,2013,39480,27779824,27779045,18470,1800497,1263207.0,3389.0,3.5,31.3,5.0,10.0,19.2
10.32,239,2013-05-01,90029,0.3267249088567439,5,2013,38617,3526895,3526895,16910,526793,433002.0,10250.0,3.5,31.3,5.0,10.0,19.2
15.75,512,2013-05-01,91335,0.2849286257431156,5,2013,74363,17083043,17002131,33000,1328724,1066796.0,19857.0,3.5,31.3,5.0,10.0,19.2
9.89,446,2013-05-01,90292,0.3300347434311196,5,2013,21576,8131830,5280289,13100,1736281,1084491.0,852.0,3.5,31.3,5.0,10.0,19.2
11.16,390,2013-05-01,90248,0.3202591855021495,5,2013,9947,12398396,12155495,5390,318125,217434.0,2102.0,3.5,31.3,5.0,10.0,19.2
15.79,492,2013-05-01,91331,0.28462073415480155,5,2013,103689,23048758,22928415,41580,1316307,1118995.0,36090.0,3.5,31.3,5.0,10.0,19.2
15.37,487,2013-05-01,91340,0.2878535958320988,5,2013,34188,8756157,8756157,14330,487873,414310.0,10897.0,3.5,31.3,5.0,10.0,19.2
29.83,647,2013-05-01,91325,0.17655078665658028,5,2013,32417,12494338,12486897,14700,931069,633772.0,5258.0,3.5,31.3,5.0,10.0,19.2
49.3,1774,2013-05-01,90210,0.02668455604473068,5,2013,21741,26383345,26226245,9770,4939447,1504798.0,955.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,91201,0.4061609386417613,5,2013,22781,6143646,6116160,10070,552564,409154.0,5152.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,90211,0.4061609386417613,5,2013,8434,1813980,1813980,5330,1069069,492752.0,939.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,90265,0.4061609386417613,5,2013,18116,298041072,279184812,7390,1642295,703269.0,714.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,90245,0.4061609386417613,5,2013,16654,15142094,14148053,9420,919018,688826.0,1222.0,3.5,31.3,5.0,10.0,19.2
15.85,401,2013-05-01,90035,0.2841588967723305,5,2013,28418,5330221,5330221,13950,1270733,807933.0,2710.0,3.5,31.3,5.0,10.0,19.2
15.42,435,2013-05-01,91605,0.28746873134670625,5,2013,56343,14189685,14151285,23960,805169,653083.0,18262.0,3.5,31.3,5.0,10.0,19.2
8.83,273,2013-05-01,90012,0.3381938705214412,5,2013,31103,8528623,8375660,9930,450002,362249.0,5451.0,3.5,31.3,5.0,10.0,19.2
17.38,511,2013-05-01,91342,0.2723820435193193,5,2013,91725,143422182,142711370,39080,1708788,1401262.0,23828.0,3.5,31.3,5.0,10.0,19.2
19.73,487,2013-05-01,90046,0.25429341270587047,5,2013,48581,14974008,14970999,27380,2252457,1563721.0,2692.0,3.5,31.3,5.0,10.0,19.2
10.07,370,2013-05-01,90094,0.32864923128370654,5,2013,5464,1582611,1582611,2830,386799,285131.0,260.0,3.5,31.3,5.0,10.0,19.2
13.0,432,2013-05-01,91042,0.3060961724397045,5,2013,27585,129350937,129196196,12160,639610,486695.0,4727.0,3.5,31.3,5.0,10.0,19.2
92.83,591,2013-05-01,90212,0.3083784649380024,5,2013,11555,2474163,2474163,7820,2420093,1184440.0,968.0,3.5,31.3,5.0,10.0,19.2
18.3,331,2013-05-01,90027,0.26530053698809675,5,2013,45151,21671926,21402832,23540,1653447,1142329.0,5732.0,3.5,31.3,5.0,10.0,19.2
21.89,608,2013-05-01,91304,0.2376672669369134,5,2013,50231,24409414,24360147,22520,1303485,948297.0,10420.0,3.5,31.3,5.0,10.0,19.2
11.87,337,2013-05-01,90247,0.3147941098095756,5,2013,47487,9734119,9723269,22250,856634,695720.0,13827.0,3.5,31.3,5.0,10.0,19.2
0.0,602,2013-05-01,91205,0.4061609386417613,5,2013,37810,4898344,4897491,15840,607931,501360.0,9751.0,3.5,31.3,5.0,10.0,19.2
13.45,401,2013-05-01,90056,0.3026323920711717,5,2013,7827,4090954,4090954,4540,388684,232832.0,1167.0,3.5,31.3,5.0,10.0,19.2
10.49,297,2013-05-01,90016,0.3254163696064093,5,2013,47596,9402209,9393921,21730,787432,632924.0,16289.0,3.5,31.3,5.0,10.0,19.2
13.13,291,2013-05-01,90034,0.3050955247776839,5,2013,57964,8085207,8062311,29950,1791806,1382134.0,7453.0,3.5,31.3,5.0,10.0,19.2
34.04,790,2013-05-01,90049,0.14414519698652958,5,2013,35482,38906432,38905061,18350,5820345,2285625.0,760.0,3.5,31.3,5.0,10.0,19.2
10.84,295,2013-05-01,90003,0.3227223182086616,5,2013,66266,9198045,9197642,26180,612733,518846.0,36094.0,3.5,31.3,5.0,10.0,19.2
11.46,237,2013-05-01,90006,0.31794999858979434,5,2013,59185,4972248,4972248,22630,563530,466220.0,18122.0,3.5,31.3,5.0,10.0,19.2
10.39,357,2013-05-01,90065,0.3261860985771944,5,2013,45527,13674178,13671567,20810,1063625,823682.0,10473.0,3.5,31.3,5.0,10.0,19.2
23.41,781,2013-05-01,91326,0.22596738658098062,5,2013,33708,21152755,21131468,16000,1567946,1042606.0,2439.0,3.5,31.3,5.0,10.0,19.2
25.51,646,2013-05-01,91324,0.20980307819449448,5,2013,27669,11437330,11373551,12570,786535,521334.0,5182.0,3.5,31.3,5.0,10.0,19.2
11.23,268,2013-05-01,90037,0.3197203752225999,5,2013,62276,7351184,7351184,23520,552345,469313.0,28039.0,3.5,31.3,5.0,10.0,19.2
10.58,315,2013-05-01,90001,0.3247236135327028,5,2013,57110,9071361,9071361,20970,527457,456544.0,25093.0,3.5,31.3,5.0,10.0,19.2
9.98,289,2013-05-01,90063,0.32934198735741305,5,2013,55758,8476100,8476100,20440,580702,506826.0,18451.0,3.5,31.3,5.0,10.0,19.2
39.33,812,2013-05-01,91302,0.10342653443200034,5,2013,25709,69273356,69143126,11850,2798030,1260161.0,1394.0,3.5,31.3,5.0,10.0,19.2
15.01,439,2013-05-01,91402,0.29062462012692497,5,2013,69817,9730355,9652884,27480,845786,720987.0,23311.0,3.5,31.3,5.0,10.0,19.2
19.98,701,2013-05-01,91307,0.25236909027890786,5,2013,24474,20860392,20836532,11510,1113785,712937.0,2014.0,3.5,31.3,5.0,10.0,19.2
7.0,357,2013-05-01,90010,0.35227991068680764,5,2013,3800,1184445,1184445,2210,314333,142280.0,523.0,3.5,31.3,5.0,10.0,19.2
16.34,563,2013-05-01,91306,0.2803872248154837,5,2013,45061,10781255,10718165,20650,922503,743327.0,10702.0,3.5,31.3,5.0,10.0,19.2
22.36,917,2013-05-01,90402,0.23404954077422363,5,2013,12250,5516813,5189913,5510,2270015,881141.0,251.0,3.5,31.3,5.0,10.0,19.2
15.87,418,2013-05-01,91411,0.2840049509781735,5,2013,24628,5289571,5289571,10310,491995,381732.0,5592.0,3.5,31.3,5.0,10.0,19.2
10.52,297,2013-05-01,90044,0.3251854509151738,5,2013,89779,13303825,13303825,35790,918792,761410.0,46370.0,3.5,31.3,5.0,10.0,19.2
24.36,786,2013-05-01,91364,0.2186549613585226,5,2013,25851,19680220,19665436,13110,1900913,1137033.0,2188.0,3.5,31.3,5.0,10.0,19.2
0.0,0,2013-05-01,90502,0.4061609386417613,5,2013,18010,5821657,5788343,8420,463308,372577.0,2929.0,3.5,31.3,5.0,10.0,19.2
12.02,302,2013-05-01,90744,0.31363951635339804,5,2013,53815,24557568,21593280,21550,723299,622255.0,18109.0,3.5,31.3,5.0,10.0,19.2
0.0,373,2013-05-01,90040,0.4061609386417613,5,2013,12520,14457577,14454795,5470,226042,165235.0,3915.0,3.5,31.3,5.0,10.0,19.2
14.89,381,2013-05-01,91303,0.291548294891867,5,2013,26855,5644978,5603372,12190,461747,384182.0,7577.0,3.5,31.3,5.0,10.0,19.2
15.4,480,2013-05-01,90064,0.28762267714086326,5,2013,25403,10363493,10360459,14540,2637590,1327086.0,2320.0,3.5,31.3,5.0,10.0,19.2
17.22,580,2013-05-01,91040,0.2736136098725753,5,2013,20372,21257816,21244063,9670,620334,450860.0,2714.0,3.5,31.3,5.0,10.0,19.2
14.9,394,2013-05-01,91606,0.29147132199478853,5,2013,44958,8656643,8631179,19750,704092,576805.0,12509.0,3.5,31.3,5.0,10.0,19.2
27.05,390,2013-05-01,90021,0.1979492520444047,5,2013,3951,5435244,5362540,1400,103054,56945.0,542.0,3.5,31.3,5.0,10.0,19.2
0.0,383,2013-05-01,90403,0.4061609386417613,5,2013,24525,3944526,3697303,14470,1742634,1124739.0,1139.0,3.5,31.3,5.0,10.0,19.2
13.27,439,2013-05-01,90732,0.3040179042185849,5,2013,21115,9860855,8903149,10200,863313,562671.0,1651.0,3.5,31.3,5.0,10.0,19.2
10.44,339,2013-05-01,90032,0.32580123409180184,5,2013,45786,12375736,12347050,19250,698457,588670.0,13346.0,3.5,31.3,5.0,10.0,19.2
41.04,309,2013-05-01,90020,0.09026416903157596,5,2013,38967,2927480,2927480,17000,967674,610167.0,8524.0,3.5,31.3,5.0,10.0,19.2
9.0,232,2013-05-01,90275,0.3368853312711066,5,2013,41804,43402847,35004660,19010,2821700,1539676.0,1808.0,3.5,31.3,5.0,10.0,19.2
16.29,506,2013-05-01,91406,0.28077208930087627,5,2013,51558,21102152,21061927,23460,1064930,810336.0,13991.0,3.5,31.3,5.0,10.0,19.2
22.24,589,2013-05-01,91403,0.23497321553916573,5,2013,23484,9443615,9404990,13360,1762657,1098222.0,1748.0,3.5,31.3,5.0,10.0,19.2
